query,source,object_id,title,artist,filename,image_path,object_url,is_public_domain
still life painting,met,436186,Still Life with Silver,Alexandre François Desportes,artwork2_met_775_alexandre-françois-desportes_still-life-with-silver.jpg,artworks/artwork2_met_775_alexandre-françois-desportes_still-life-with-silver.jpg,https://www.metmuseum.org/art/collection/search/436186,True
still life painting,met,193773,Snuffbox with still life,,artwork2_met_776_unknown_snuffbox-with-still-life.jpg,artworks/artwork2_met_776_unknown_snuffbox-with-still-life.jpg,https://www.metmuseum.org/art/collection/search/193773,True
still life painting,met,435884,"Still Life with Jar, Cup, and Apples",Paul Cézanne,artwork2_met_777_paul-cézanne_still-life-with-jar-cup-and-apples.jpg,artworks/artwork2_met_777_paul-cézanne_still-life-with-jar-cup-and-apples.jpg,https://www.metmuseum.org/art/collection/search/435884,True
still life painting,met,441104,Still Life with Flowers and Prickly Pears,Auguste Renoir,artwork2_met_778_auguste-renoir_still-life-with-flowers-and-prickly-pears.jpg,artworks/artwork2_met_778_auguste-renoir_still-life-with-flowers-and-prickly-pears.jpg,https://www.metmuseum.org/art/collection/search/441104,True
still life painting,met,437428,Still Life with Peaches and Grapes,Auguste Renoir,artwork2_met_779_auguste-renoir_still-life-with-peaches-and-grapes.jpg,artworks/artwork2_met_779_auguste-renoir_still-life-with-peaches-and-grapes.jpg,https://www.metmuseum.org/art/collection/search/437428,True
still life painting,met,816519,Still Life of Grapes and Peaches,Panfilo Nuvolone,artwork2_met_780_panfilo-nuvolone_still-life-of-grapes-and-peaches.jpg,artworks/artwork2_met_780_panfilo-nuvolone_still-life-of-grapes-and-peaches.jpg,https://www.metmuseum.org/art/collection/search/816519,True
still life painting,met,382608,"Still Life with Flowers, a Snail and Insects",Joris Hoefnagel,artwork2_met_781_joris-hoefnagel_still-life-with-flowers-a-snail-and-insects.jpg,artworks/artwork2_met_781_joris-hoefnagel_still-life-with-flowers-a-snail-and-insects.jpg,https://www.metmuseum.org/art/collection/search/382608,True
still life painting,met,816523,Fruit and Flowers,Orsola Maddalena Caccia,artwork2_met_782_orsola-maddalena-caccia_fruit-and-flowers.jpg,artworks/artwork2_met_782_orsola-maddalena-caccia_fruit-and-flowers.jpg,https://www.metmuseum.org/art/collection/search/816523,True
still life painting,met,816522,Flowers in a Grotesque Vase,Orsola Maddalena Caccia,artwork2_met_783_orsola-maddalena-caccia_flowers-in-a-grotesque-vase.jpg,artworks/artwork2_met_783_orsola-maddalena-caccia_flowers-in-a-grotesque-vase.jpg,https://www.metmuseum.org/art/collection/search/816522,True
still life painting,met,13349,Still Life: Peaches and Grapes,John  A. Woodside,artwork2_met_784_john-a-woodside_still-life-peaches-and-grapes.jpg,artworks/artwork2_met_784_john-a-woodside_still-life-peaches-and-grapes.jpg,https://www.metmuseum.org/art/collection/search/13349,True
still life painting,met,816624,Basket of Fruit,Bartolomeo Cavarozzi,artwork2_met_785_bartolomeo-cavarozzi_basket-of-fruit.jpg,artworks/artwork2_met_785_bartolomeo-cavarozzi_basket-of-fruit.jpg,https://www.metmuseum.org/art/collection/search/816624,True
still life painting,met,646996,Still life with bronze vessels and flowering plants,Jang Seung-eop (pen name: Owon),artwork2_met_786_jang-seung-eop-pen-name-owon_still-life-with-bronze-vessels-and-flowering-plant.jpg,artworks/artwork2_met_786_jang-seung-eop-pen-name-owon_still-life-with-bronze-vessels-and-flowering-plant.jpg,https://www.metmuseum.org/art/collection/search/646996,True
flower painting,met,189425,The Louis XV Room,Jean-François Roumier,artwork2_met_787_jean-françois-roumier_the-louis-xv-room.jpg,artworks/artwork2_met_787_jean-françois-roumier_the-louis-xv-room.jpg,https://www.metmuseum.org/art/collection/search/189425,True
animal painting,met,453250,Study of a Bird,Riza-yi 'Abbasi,artwork2_met_788_riza-yi-abbasi_study-of-a-bird.jpg,artworks/artwork2_met_788_riza-yi-abbasi_study-of-a-bird.jpg,https://www.metmuseum.org/art/collection/search/453250,True
animal painting,met,39742,"The Deity Vajrabhairava, Tantric Form of the Bodhisattva Manjushri",,artwork2_met_789_unknown_the-deity-vajrabhairava-tantric-form-of-the-bodhis.jpg,artworks/artwork2_met_789_unknown_the-deity-vajrabhairava-tantric-form-of-the-bodhis.jpg,https://www.metmuseum.org/art/collection/search/39742,True
architectural view,met,309411,Headdress ornament,Calima (Yotoco) artist,artwork2_met_790_calima-yotoco-artist_headdress-ornament.jpg,artworks/artwork2_met_790_calima-yotoco-artist_headdress-ornament.jpg,https://www.metmuseum.org/art/collection/search/309411,True
cityscape painting,met,459001,Madonna Adoring the Child,Botticelli (Alessandro di Mariano Filipepi),artwork2_met_791_botticelli-alessandro-di-mariano-filipep_madonna-adoring-the-child.jpg,artworks/artwork2_met_791_botticelli-alessandro-di-mariano-filipep_madonna-adoring-the-child.jpg,https://www.metmuseum.org/art/collection/search/459001,True
sunset painting,met,671043,“Paintings by Taigadō with Colophons”,Ike no Taiga,artwork2_met_792_ike-no-taiga_paintings-by-taigadō-with-colophons.jpg,artworks/artwork2_met_792_ike-no-taiga_paintings-by-taigadō-with-colophons.jpg,https://www.metmuseum.org/art/collection/search/671043,True
sunset painting,met,53455,Pine Tree and Calligraphy,Ike no Taiga,artwork2_met_793_ike-no-taiga_pine-tree-and-calligraphy.jpg,artworks/artwork2_met_793_ike-no-taiga_pine-tree-and-calligraphy.jpg,https://www.metmuseum.org/art/collection/search/53455,True
sunset painting,met,670542,Evening Glow in a Mountain Village and Calligraphy,Ike no Taiga,artwork2_met_794_ike-no-taiga_evening-glow-in-a-mountain-village-and-calligraphy.jpg,artworks/artwork2_met_794_ike-no-taiga_evening-glow-in-a-mountain-village-and-calligraphy.jpg,https://www.metmuseum.org/art/collection/search/670542,True
sunset painting,met,670541,Fishing Boat on Reed Covered Bank and Calligraphy,Ike no Taiga,artwork2_met_795_ike-no-taiga_fishing-boat-on-reed-covered-bank-and-calligraphy.jpg,artworks/artwork2_met_795_ike-no-taiga_fishing-boat-on-reed-covered-bank-and-calligraphy.jpg,https://www.metmuseum.org/art/collection/search/670541,True
sunset painting,met,670540,Mountain and Calligraphy,Ike no Taiga,artwork2_met_796_ike-no-taiga_mountain-and-calligraphy.jpg,artworks/artwork2_met_796_ike-no-taiga_mountain-and-calligraphy.jpg,https://www.metmuseum.org/art/collection/search/670540,True
sunset painting,met,73159,Portrait of Li Xiangjun,Cui He,artwork2_met_797_cui-he_portrait-of-li-xiangjun.jpg,artworks/artwork2_met_797_cui-he_portrait-of-li-xiangjun.jpg,https://www.metmuseum.org/art/collection/search/73159,True
moonlight painting,met,40516,Reading a sutra by moonlight,Unidentified artist,artwork2_met_798_unidentified-artist_reading-a-sutra-by-moonlight.jpg,artworks/artwork2_met_798_unidentified-artist_reading-a-sutra-by-moonlight.jpg,https://www.metmuseum.org/art/collection/search/40516,True
moonlight painting,met,49187,Wangchuan Villa,Wang Yuanqi,artwork2_met_799_wang-yuanqi_wangchuan-villa.jpg,artworks/artwork2_met_799_wang-yuanqi_wangchuan-villa.jpg,https://www.metmuseum.org/art/collection/search/49187,True
storm painting,met,437547,Grainfields,Jacob van Ruisdael,artwork2_met_800_jacob-van-ruisdael_grainfields.jpg,artworks/artwork2_met_800_jacob-van-ruisdael_grainfields.jpg,https://www.metmuseum.org/art/collection/search/437547,True
storm painting,met,845128,Chinese poem on seeking a reclusive life in the mountains,Yelan Xinggui,artwork2_met_801_yelan-xinggui_chinese-poem-on-seeking-a-reclusive-life-in-the-mo.jpg,artworks/artwork2_met_801_yelan-xinggui_chinese-poem-on-seeking-a-reclusive-life-in-the-mo.jpg,https://www.metmuseum.org/art/collection/search/845128,True
river landscape,met,321287,Kapeu (ear ornament),Māori artist,artwork2_met_802_māori-artist_kapeu-ear-ornament.jpg,artworks/artwork2_met_802_māori-artist_kapeu-ear-ornament.jpg,https://www.metmuseum.org/art/collection/search/321287,True
river landscape,met,40007,Cloudy Mountains,Mi Youren,artwork2_met_803_mi-youren_cloudy-mountains.jpg,artworks/artwork2_met_803_mi-youren_cloudy-mountains.jpg,https://www.metmuseum.org/art/collection/search/40007,True
mountain landscape,met,53458,Lingering Rain over Half the Village,Urakami (Uragami) Gyokudō,artwork2_met_804_urakami-uragami-gyokudō_lingering-rain-over-half-the-village.jpg,artworks/artwork2_met_804_urakami-uragami-gyokudō_lingering-rain-over-half-the-village.jpg,https://www.metmuseum.org/art/collection/search/53458,True
mountain landscape,met,370754,Wooded Landscape with Stag Hunt,Tobias Verhaecht,artwork2_met_805_tobias-verhaecht_wooded-landscape-with-stag-hunt.jpg,artworks/artwork2_met_805_tobias-verhaecht_wooded-landscape-with-stag-hunt.jpg,https://www.metmuseum.org/art/collection/search/370754,True
