old_name,new_name
cma_153809_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_096_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_153808_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_097_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_119928_john-constable-british-17761837_the-white-horse.jpg,museum_cma_098_john-constable-british-17761837_the-white-horse.jpg
cma_171419_david-lucas-british-18021881-john-constable-britis_salisbury-cathedral-from-the-meadows-small-plate.jpg,museum_cma_099_david-lucas-british-18021881-john-constable-britis_salisbury-cathedral-from-the-meadows-small-plate.jpg
cma_102054_felix-hilaire-buhot-french-18471898_the-storm-after-constable.jpg,museum_cma_100_felix-hilaire-buhot-french-18471898_the-storm-after-constable.jpg
cma_117916_john-constable-british-17761837_hampstead-heath.jpg,museum_cma_101_john-constable-british-17761837_hampstead-heath.jpg
cma_119714_john-constable-british-17761837_hampstead-heath.jpg,museum_cma_102_john-constable-british-17761837_hampstead-heath.jpg
cma_131338_joseph-mallord-william-turner-british-17751851_fluelen-from-the-lake-of-lucerne.jpg,museum_cma_103_joseph-mallord-william-turner-british-17751851_fluelen-from-the-lake-of-lucerne.jpg
cma_111702_antonio-canaletto-italian-16971768_capriccio-a-palace-with-a-courtyard-by-the-lagoon.jpg,museum_cma_104_antonio-canaletto-italian-16971768_capriccio-a-palace-with-a-courtyard-by-the-lagoon.jpg
cma_109295_jean-auguste-dominique-ingres-french-17801867_madame-desire-raoul-rochette.jpg,museum_cma_105_jean-auguste-dominique-ingres-french-17801867_madame-desire-raoul-rochette.jpg
cma_142298_jean-auguste-dominique-ingres-french-17801867_antiochus-and-stratonice.jpg,museum_cma_106_jean-auguste-dominique-ingres-french-17801867_antiochus-and-stratonice.jpg
cma_162888_jean-auguste-dominique-ingres-french-17801867_study-of-hands.jpg,museum_cma_107_jean-auguste-dominique-ingres-french-17801867_study-of-hands.jpg
cma_122918_jean-auguste-dominique-ingres-french-17801867_odalisque.jpg,museum_cma_108_jean-auguste-dominique-ingres-french-17801867_odalisque.jpg
cma_123163_jean-auguste-dominique-ingres-french-17801867_charles-thevenin-after-ingres.jpg,museum_cma_109_jean-auguste-dominique-ingres-french-17801867_charles-thevenin-after-ingres.jpg
cma_161048_victor-laisne-french-18251897_jean-auguste-dominique-ingres.jpg,museum_cma_110_victor-laisne-french-18251897_jean-auguste-dominique-ingres.jpg
cma_130149_jean-auguste-dominique-ingres-french-17801867_portrait-of-a-young-man-standing-on-the-quirinal-with-the-turris-comitum-in-the-background.jpg,museum_cma_111_jean-auguste-dominique-ingres-french-17801867_portrait-of-a-young-man-standing-on-the-quirinal-with-the-turris-comitum-in-the-background.jpg
cma_131783_jean-auguste-dominique-ingres-french-17801867_the-ponte-dell-abbadia-at-vulci.jpg,museum_cma_112_jean-auguste-dominique-ingres-french-17801867_the-ponte-dell-abbadia-at-vulci.jpg
cma_161595_hippolyte-jean-flandrin-french-18091864_rene-charles-dassy-and-his-brother-jean-baptiste-claude-amede-dassy.jpg,museum_cma_113_hippolyte-jean-flandrin-french-18091864_rene-charles-dassy-and-his-brother-jean-baptiste-claude-amede-dassy.jpg
cma_166659_albert-ernest-carrier-belleuse-french-18241887_portrait-of-ingres.jpg,museum_cma_114_albert-ernest-carrier-belleuse-french-18241887_portrait-of-ingres.jpg
cma_125143_jean-auguste-dominique-ingres-french-17801867_jacques-marguet-de-norvins.jpg,museum_cma_115_jean-auguste-dominique-ingres-french-17801867_jacques-marguet-de-norvins.jpg
cma_121158_jean-auguste-dominique-ingres-french-17801867_frederic-5th-earl-of-guilford.jpg,museum_cma_116_jean-auguste-dominique-ingres-french-17801867_frederic-5th-earl-of-guilford.jpg
cma_121159_jean-auguste-dominique-ingres-french-17801867_honorable-frederic-sylvester-douglas.jpg,museum_cma_117_jean-auguste-dominique-ingres-french-17801867_honorable-frederic-sylvester-douglas.jpg
cma_121157_jean-auguste-dominique-ingres-french-17801867_katherine-anne-lady-glenbervie.jpg,museum_cma_118_jean-auguste-dominique-ingres-french-17801867_katherine-anne-lady-glenbervie.jpg
cma_121156_jean-auguste-dominique-ingres-french-17801867_sylvester-lord-glenbervie.jpg,museum_cma_119_jean-auguste-dominique-ingres-french-17801867_sylvester-lord-glenbervie.jpg
cma_166630_jean-paul-flandrin-french-18111902_madame-hippolyte-flandrin-aimee-ancelot.jpg,museum_cma_120_jean-paul-flandrin-french-18111902_madame-hippolyte-flandrin-aimee-ancelot.jpg
cma_122577_theodore-chasseriau-french-18191856_venus-anadyomene.jpg,museum_cma_121_theodore-chasseriau-french-18191856_venus-anadyomene.jpg
cma_166624_paul-delaroche-french-17971856_the-members-of-the-academy-of-beaux-arts-assembled-to-jury-the-rome-prize.jpg,museum_cma_122_paul-delaroche-french-17971856_the-members-of-the-academy-of-beaux-arts-assembled-to-jury-the-rome-prize.jpg
cma_155636_francois-edouard-bertin-french-17971871_landscape-with-two-monks.jpg,museum_cma_123_francois-edouard-bertin-french-17971871_landscape-with-two-monks.jpg
cma_118604_isidore-pils-french-1813-151875_study-of-a-reclining-nude.jpg,museum_cma_124_isidore-pils-french-1813-151875_study-of-a-reclining-nude.jpg
cma_128392_camille-pissarro-french-18301903_edge-of-the-woods-near-l-hermitage-pontoise.jpg,museum_cma_125_camille-pissarro-french-18301903_edge-of-the-woods-near-l-hermitage-pontoise.jpg
cma_155626_camille-pissarro-french-18301903_the-lock-at-pontoise.jpg,museum_cma_126_camille-pissarro-french-18301903_the-lock-at-pontoise.jpg
cma_74228_camille-pissarro-french-18301903_fishmarket.jpg,museum_cma_127_camille-pissarro-french-18301903_fishmarket.jpg
cma_109137_camille-pissarro-french-18301903_the-mender.jpg,museum_cma_128_camille-pissarro-french-18301903_the-mender.jpg
cma_145217_lucien-pissarro-british-18631944_the-queen-of-the-fishes.jpg,museum_cma_129_lucien-pissarro-british-18631944_the-queen-of-the-fishes.jpg
cma_148759_camille-pissarro-french-18301903_la-roche-guyon.jpg,museum_cma_130_camille-pissarro-french-18301903_la-roche-guyon.jpg
cma_163169_camille-pissarro-french-18301903_wooded-landscape-at-l-hermitage-pontoise.jpg,museum_cma_131_camille-pissarro-french-18301903_wooded-landscape-at-l-hermitage-pontoise.jpg
cma_143983_camille-pissarro-french-18301903_rue-damiette-rouen.jpg,museum_cma_132_camille-pissarro-french-18301903_rue-damiette-rouen.jpg
cma_172948_camille-pissarro-french-18301903_the-cowherdess-eragny.jpg,museum_cma_133_camille-pissarro-french-18301903_the-cowherdess-eragny.jpg
cma_541185_camille-pissarro-french-18301903_self-portrait.jpg,museum_cma_134_camille-pissarro-french-18301903_self-portrait.jpg
cma_153786_camille-pissarro-french-18301903_rue-saint-lazare-paris.jpg,museum_cma_135_camille-pissarro-french-18301903_rue-saint-lazare-paris.jpg
cma_677054_camille-pissarro-french-18301903_woman-sitting-by-a-pond.jpg,museum_cma_136_camille-pissarro-french-18301903_woman-sitting-by-a-pond.jpg
cma_134149_camille-pissarro-french-18301903_chestnut-vendor-st-martin-s-day-fair-pontoise.jpg,museum_cma_137_camille-pissarro-french-18301903_chestnut-vendor-st-martin-s-day-fair-pontoise.jpg
cma_145218_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-1.jpg,museum_cma_138_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-1.jpg
cma_107054_camille-pissarro-french-18301903_at-the-market.jpg,museum_cma_139_camille-pissarro-french-18301903_at-the-market.jpg
cma_145230_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-13-colophon.jpg,museum_cma_140_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-13-colophon.jpg
cma_145221_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-4.jpg,museum_cma_141_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-4.jpg
cma_145223_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-6.jpg,museum_cma_142_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-6.jpg
cma_145219_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-2.jpg,museum_cma_143_lucien-pissarro-british-18631944_the-queen-of-the-fishes-plate-2.jpg
