old_name,new_name
met_436525_vincent-van-gogh_bouquet-of-flowers-in-a-vase.jpg,museum_met_010_vincent-van-gogh_bouquet-of-flowers-in-a-vase.jpg
met_436526_vincent-van-gogh_first-steps-after-millet.jpg,museum_met_011_vincent-van-gogh_first-steps-after-millet.jpg
met_436528_vincent-van-gogh_irises.jpg,museum_met_012_vincent-van-gogh_irises.jpg
met_436529_vincent-van-gogh_larlésienne-madame-joseph-michel-ginoux-marie-julien-18481911.jpg,museum_met_013_vincent-van-gogh_larlesienne-madame-joseph-michel-ginoux-marie-julien-18481911.jpg
met_436530_vincent-van-gogh_oleanders.jpg,museum_met_014_vincent-van-gogh_oleanders.jpg
met_436531_vincent-van-gogh_peasant-woman-cooking-by-a-fireplace.jpg,museum_met_015_vincent-van-gogh_peasant-woman-cooking-by-a-fireplace.jpg
met_436532_vincent-van-gogh_self-portrait-with-a-straw-hat-obverse-the-potato-peeler.jpg,museum_met_016_vincent-van-gogh_self-portrait-with-a-straw-hat-obverse-the-potato-peeler.jpg
met_436533_vincent-van-gogh_shoes.jpg,museum_met_017_vincent-van-gogh_shoes.jpg
met_436534_vincent-van-gogh_roses.jpg,museum_met_018_vincent-van-gogh_roses.jpg
met_436535_vincent-van-gogh_wheat-field-with-cypresses.jpg,museum_met_019_vincent-van-gogh_wheat-field-with-cypresses.jpg
met_436536_vincent-van-gogh_women-picking-olives.jpg,museum_met_020_vincent-van-gogh_women-picking-olives.jpg
met_436543_goya-francisco-de-goya-y-lucientes_josefa-de-castilla-portugal-y-van-asbrock-de-garcini-1775about-1850.jpg,museum_met_021_goya-francisco-de-goya-y-lucientes_josefa-de-castilla-portugal-y-van-asbrock-de-garcini-1775about-1850.jpg
met_436785_johan-barthold-jongkind_honfleur.jpg,museum_met_022_johan-barthold-jongkind_honfleur.jpg
met_436803_joos-van-wassenhove_the-adoration-of-the-magi.jpg,museum_met_023_joos-van-wassenhove_the-adoration-of-the-magi.jpg
met_436947_edouard-manet_boating.jpg,museum_met_024_edouard-manet_boating.jpg
met_436965_edouard-manet_the-monet-family-in-their-garden-at-argenteuil.jpg,museum_met_025_edouard-manet_the-monet-family-in-their-garden-at-argenteuil.jpg
met_437394_rembrandt-rembrandt-van-rijn_aristotle-with-a-bust-of-homer.jpg,museum_met_026_rembrandt-rembrandt-van-rijn_aristotle-with-a-bust-of-homer.jpg
met_437396_rembrandt-rembrandt-van-rijn_hendrickje-stoffels-16261663.jpg,museum_met_027_rembrandt-rembrandt-van-rijn_hendrickje-stoffels-16261663.jpg
met_437398_rembrandt-rembrandt-van-rijn_flora.jpg,museum_met_028_rembrandt-rembrandt-van-rijn_flora.jpg
met_437422_guido-reni_charity.jpg,museum_met_029_guido-reni_charity.jpg
met_437654_georges-seurat_circus-sideshow-parade-de-cirque.jpg,museum_met_030_georges-seurat_circus-sideshow-parade-de-cirque.jpg
met_437769_michiel-sweerts_clothing-the-naked.jpg,museum_met_031_michiel-sweerts_clothing-the-naked.jpg
met_437980_vincent-van-gogh_cypresses.jpg,museum_met_032_vincent-van-gogh_cypresses.jpg
met_437984_vincent-van-gogh_la-berceuse-woman-rocking-a-cradle-augustine-alix-pellicot-roulin-18511930.jpg,museum_met_033_vincent-van-gogh_la-berceuse-woman-rocking-a-cradle-augustine-alix-pellicot-roulin-18511930.jpg
met_437998_vincent-van-gogh_olive-trees.jpg,museum_met_034_vincent-van-gogh_olive-trees.jpg
met_438722_vincent-van-gogh_the-potato-peeler-reverse-self-portrait-with-a-straw-hat.jpg,museum_met_035_vincent-van-gogh_the-potato-peeler-reverse-self-portrait-with-a-straw-hat.jpg
met_438821_paul-gauguin_ia-orana-maria-hail-mary.jpg,museum_met_036_paul-gauguin_ia-orana-maria-hail-mary.jpg
met_459027_jacometto-jacometto-veneziano_portrait-of-a-woman-possibly-a-nun-of-san-secondo-verso-scene-in-grisaille.jpg,museum_met_037_jacometto-jacometto-veneziano_portrait-of-a-woman-possibly-a-nun-of-san-secondo-verso-scene-in-grisaille.jpg
met_459028_jacometto-jacometto-veneziano_portrait-of-alvise-contarini-verso-a-tethered-roebuck.jpg,museum_met_038_jacometto-jacometto-veneziano_portrait-of-alvise-contarini-verso-a-tethered-roebuck.jpg
met_459123_vincent-van-gogh_madame-roulin-and-her-baby.jpg,museum_met_039_vincent-van-gogh_madame-roulin-and-her-baby.jpg
met_459193_vincent-van-gogh_road-in-etten.jpg,museum_met_040_vincent-van-gogh_road-in-etten.jpg
met_472562_unknown-artist_the-fieschi-morgan-staurotheke.jpg,museum_met_041_unknown-artist_the-fieschi-morgan-staurotheke.jpg
met_544320_unknown-artist_stela-of-the-steward-mentuwoser.jpg,museum_met_042_unknown-artist_stela-of-the-steward-mentuwoser.jpg
met_544740_unknown-artist_yuny-and-his-wife-renenutet.jpg,museum_met_043_unknown-artist_yuny-and-his-wife-renenutet.jpg
met_551786_unknown-artist_book-of-the-dead-of-the-priest-of-horus-imhotep-imuthes.jpg,museum_met_044_unknown-artist_book-of-the-dead-of-the-priest-of-horus-imhotep-imuthes.jpg
met_671456_gustave-caillebotte_chrysanthemums-in-the-garden-at-petit-gennevilliers.jpg,museum_met_045_gustave-caillebotte_chrysanthemums-in-the-garden-at-petit-gennevilliers.jpg
met_729644_josé-guadalupe-posada_in-proof-of-true-love-a-watercarrier-skeleton-arguing-with-a-woman-posada-two-sk.jpg,museum_met_046_jose-guadalupe-posada_in-proof-of-true-love-a-watercarrier-skeleton-arguing-with-a-woman-posada-two-sk.jpg
met_839041_thomas-fearnley_study-of-water-and-plants.jpg,museum_met_047_thomas-fearnley_study-of-water-and-plants.jpg
cma_135341_georges-seurat-french-18591891_at-the-concert-parisien.jpg,museum_cma_054_georges-seurat-french-18591891_at-the-concert-parisien.jpg
cma_135512_georges-seurat-french-18591891_study-for-bathers-at-asnieres.jpg,museum_cma_055_georges-seurat-french-18591891_study-for-bathers-at-asnieres.jpg
cma_95287_pierre-puvis-de-chavannes-french-18241898_summer.jpg,museum_cma_056_pierre-puvis-de-chavannes-french-18241898_summer.jpg
cma_161274_charles-angrand-french-18541926_end-of-the-harvest.jpg,museum_cma_057_charles-angrand-french-18541926_end-of-the-harvest.jpg
cma_437876_hippolyte-petitjean-french-18541929_self-portrait-at-easel.jpg,museum_cma_058_hippolyte-petitjean-french-18541929_self-portrait-at-easel.jpg
cma_130625_paul-signac-french-18631935_saint-tropez-the-port.jpg,museum_cma_059_paul-signac-french-18631935_saint-tropez-the-port.jpg
cma_439251_albert-charles-lebourg-french-18491928_evening.jpg,museum_cma_060_albert-charles-lebourg-french-18491928_evening.jpg
cma_160325_maximilien-luce-french-18581941_saint-tropez.jpg,museum_cma_061_maximilien-luce-french-18581941_saint-tropez.jpg
cma_129371_henri-edmond-cross-french-18561910_the-promenade-landscape-with-cypresses.jpg,museum_cma_062_henri-edmond-cross-french-18561910_the-promenade-landscape-with-cypresses.jpg
